flow_id,size_bytes,size_kb,server,start_time,end_time,completion_time,throughput_mbps,success,returncode,error
21,20000.0,19,'127.0.0.1:5001',1756031801.4165807,1756031801.44127,0.024689435958862305,0,1,0,2025-08-24 18:36:41 - INFO - Client IP: 192.168.1.116; Client Port: 47713|2025-08-24 18:36:41 - INFO - Logging to file: log/192.168.1.116:47713.txt|2025-08-24 18:36:41 - INFO - Starting client: client=192.168.1.116:47713; server=127.0.0.1:5001; size=19KB|2025-08-24 18:36:41 - INFO - Connecting from 192.168.1.116:47713 to server 127.0.0.1:5001...|2025-08-24 18:36:41 - INFO - Connected to server from 192.168.1.116:47713|2025-08-24 18:36:41 - INFO - Requested 19KB of data|2025-08-24 18:36:41 - INFO - Received 19.00KB (100.0%)|2025-08-24 18:36:41 - INFO - Transfer completed: 19456 bytes received|2025-08-24 18:36:41 - INFO - Time taken: 0.00 seconds|2025-08-24 18:36:41 - INFO - Average speed: 768.95 Mbps|2025-08-24 18:36:41 - INFO - Connection closed|2025-08-24 18:36:41 - INFO - Data transfer completed successfully|
22,30000.0,29,'127.0.0.1:5001',1756031803.3520255,1756031803.376351,0.02432560920715332,0,1,0,2025-08-24 18:36:43 - INFO - Client IP: 192.168.1.116; Client Port: 37345|2025-08-24 18:36:43 - INFO - Logging to file: log/192.168.1.116:37345.txt|2025-08-24 18:36:43 - INFO - Starting client: client=192.168.1.116:37345; server=127.0.0.1:5001; size=29KB|2025-08-24 18:36:43 - INFO - Connecting from 192.168.1.116:37345 to server 127.0.0.1:5001...|2025-08-24 18:36:43 - INFO - Connected to server from 192.168.1.116:37345|2025-08-24 18:36:43 - INFO - Requested 29KB of data|2025-08-24 18:36:43 - INFO - Received 29.00KB (100.0%)|2025-08-24 18:36:43 - INFO - Transfer completed: 29696 bytes received|2025-08-24 18:36:43 - INFO - Time taken: 0.00 seconds|2025-08-24 18:36:43 - INFO - Average speed: 1512.04 Mbps|2025-08-24 18:36:43 - INFO - Connection closed|2025-08-24 18:36:43 - INFO - Data transfer completed successfully|
23,50000.0,48,'127.0.0.1:5001',1756031805.7184482,1756031805.7417638,0.0233156681060791,0,1,0,2025-08-24 18:36:45 - INFO - Client IP: 192.168.1.116; Client Port: 37123|2025-08-24 18:36:45 - INFO - Logging to file: log/192.168.1.116:37123.txt|2025-08-24 18:36:45 - INFO - Starting client: client=192.168.1.116:37123; server=127.0.0.1:5001; size=48KB|2025-08-24 18:36:45 - INFO - Connecting from 192.168.1.116:37123 to server 127.0.0.1:5001...|2025-08-24 18:36:45 - INFO - Connected to server from 192.168.1.116:37123|2025-08-24 18:36:45 - INFO - Requested 48KB of data|2025-08-24 18:36:45 - INFO - Received 48.00KB (100.0%)|2025-08-24 18:36:45 - INFO - Transfer completed: 49152 bytes received|2025-08-24 18:36:45 - INFO - Time taken: 0.00 seconds|2025-08-24 18:36:45 - INFO - Average speed: 1642.70 Mbps|2025-08-24 18:36:45 - INFO - Connection closed|2025-08-24 18:36:45 - INFO - Data transfer completed successfully|
24,10000000.0,9765,'127.0.0.1:5001',1756031808.5399194,1756031808.5649762,0.025056838989257812,0,1,0,2025-08-24 18:36:48 - INFO - Client IP: 192.168.1.116; Client Port: 46533|2025-08-24 18:36:48 - INFO - Logging to file: log/192.168.1.116:46533.txt|2025-08-24 18:36:48 - INFO - Starting client: client=192.168.1.116:46533; server=127.0.0.1:5001; size=9765KB|2025-08-24 18:36:48 - INFO - Connecting from 192.168.1.116:46533 to server 127.0.0.1:5001...|2025-08-24 18:36:48 - INFO - Connected to server from 192.168.1.116:46533|2025-08-24 18:36:48 - INFO - Requested 9765KB of data|2025-08-24 18:36:48 - INFO - Received 9765.00KB (100.0%)|2025-08-24 18:36:48 - INFO - Transfer completed: 9999360 bytes received|2025-08-24 18:36:48 - INFO - Time taken: 0.00 seconds|2025-08-24 18:36:48 - INFO - Average speed: 31863.52 Mbps|2025-08-24 18:36:48 - INFO - Connection closed|2025-08-24 18:36:48 - INFO - Data transfer completed successfully|
25,30000.0,29,'127.0.0.1:5001',1756031810.1080387,1756031810.1325655,0.02452683448791504,0,1,0,2025-08-24 18:36:50 - INFO - Client IP: 192.168.1.116; Client Port: 52157|2025-08-24 18:36:50 - INFO - Logging to file: log/192.168.1.116:52157.txt|2025-08-24 18:36:50 - INFO - Starting client: client=192.168.1.116:52157; server=127.0.0.1:5001; size=29KB|2025-08-24 18:36:50 - INFO - Connecting from 192.168.1.116:52157 to server 127.0.0.1:5001...|2025-08-24 18:36:50 - INFO - Connected to server from 192.168.1.116:52157|2025-08-24 18:36:50 - INFO - Requested 29KB of data|2025-08-24 18:36:50 - INFO - Received 29.00KB (100.0%)|2025-08-24 18:36:50 - INFO - Transfer completed: 29696 bytes received|2025-08-24 18:36:50 - INFO - Time taken: 0.00 seconds|2025-08-24 18:36:50 - INFO - Average speed: 1196.20 Mbps|2025-08-24 18:36:50 - INFO - Connection closed|2025-08-24 18:36:50 - INFO - Data transfer completed successfully|
26,10000.0,9,'127.0.0.1:5001',1756031811.868371,1756031811.8924506,0.024079561233520508,0,1,0,2025-08-24 18:36:51 - INFO - Client IP: 192.168.1.116; Client Port: 46275|2025-08-24 18:36:51 - INFO - Logging to file: log/192.168.1.116:46275.txt|2025-08-24 18:36:51 - INFO - Starting client: client=192.168.1.116:46275; server=127.0.0.1:5001; size=9KB|2025-08-24 18:36:51 - INFO - Connecting from 192.168.1.116:46275 to server 127.0.0.1:5001...|2025-08-24 18:36:51 - INFO - Connected to server from 192.168.1.116:46275|2025-08-24 18:36:51 - INFO - Requested 9KB of data|2025-08-24 18:36:51 - INFO - Received 9.00KB (100.0%)|2025-08-24 18:36:51 - INFO - Transfer completed: 9216 bytes received|2025-08-24 18:36:51 - INFO - Time taken: 0.00 seconds|2025-08-24 18:36:51 - INFO - Average speed: 307.70 Mbps|2025-08-24 18:36:51 - INFO - Connection closed|2025-08-24 18:36:51 - INFO - Data transfer completed successfully|
27,50000.0,48,'127.0.0.1:5001',1756031814.6036136,1756031814.6361191,0.03250551223754883,0,1,0,2025-08-24 18:36:54 - INFO - Client IP: 192.168.1.116; Client Port: 48441|2025-08-24 18:36:54 - INFO - Logging to file: log/192.168.1.116:48441.txt|2025-08-24 18:36:54 - INFO - Starting client: client=192.168.1.116:48441; server=127.0.0.1:5001; size=48KB|2025-08-24 18:36:54 - INFO - Connecting from 192.168.1.116:48441 to server 127.0.0.1:5001...|2025-08-24 18:36:54 - INFO - Connected to server from 192.168.1.116:48441|2025-08-24 18:36:54 - INFO - Requested 48KB of data|2025-08-24 18:36:54 - INFO - Received 48.00KB (100.0%)|2025-08-24 18:36:54 - INFO - Transfer completed: 49152 bytes received|2025-08-24 18:36:54 - INFO - Time taken: 0.00 seconds|2025-08-24 18:36:54 - INFO - Average speed: 7330.08 Mbps|2025-08-24 18:36:54 - INFO - Connection closed|2025-08-24 18:36:54 - INFO - Data transfer completed successfully|
28,5000000.0,4882,'127.0.0.1:5001',1756031819.2163587,1756031819.242237,0.025878429412841797,0,1,0,2025-08-24 18:36:59 - INFO - Client IP: 192.168.1.116; Client Port: 50179|2025-08-24 18:36:59 - INFO - Logging to file: log/192.168.1.116:50179.txt|2025-08-24 18:36:59 - INFO - Starting client: client=192.168.1.116:50179; server=127.0.0.1:5001; size=4882KB|2025-08-24 18:36:59 - INFO - Connecting from 192.168.1.116:50179 to server 127.0.0.1:5001...|2025-08-24 18:36:59 - INFO - Connected to server from 192.168.1.116:50179|2025-08-24 18:36:59 - INFO - Requested 4882KB of data|2025-08-24 18:36:59 - INFO - Received 4882.00KB (100.0%)|2025-08-24 18:36:59 - INFO - Transfer completed: 4999168 bytes received|2025-08-24 18:36:59 - INFO - Time taken: 0.00 seconds|2025-08-24 18:36:59 - INFO - Average speed: 27735.49 Mbps|2025-08-24 18:36:59 - INFO - Connection closed|2025-08-24 18:36:59 - INFO - Data transfer completed successfully|
29,2000000.0,1953,'127.0.0.1:5001',1756031819.9298396,1756031819.954968,0.02512836456298828,0,1,0,2025-08-24 18:36:59 - INFO - Client IP: 192.168.1.116; Client Port: 51323|2025-08-24 18:36:59 - INFO - Logging to file: log/192.168.1.116:51323.txt|2025-08-24 18:36:59 - INFO - Starting client: client=192.168.1.116:51323; server=127.0.0.1:5001; size=1953KB|2025-08-24 18:36:59 - INFO - Connecting from 192.168.1.116:51323 to server 127.0.0.1:5001...|2025-08-24 18:36:59 - INFO - Connected to server from 192.168.1.116:51323|2025-08-24 18:36:59 - INFO - Requested 1953KB of data|2025-08-24 18:36:59 - INFO - Received 1953.00KB (100.0%)|2025-08-24 18:36:59 - INFO - Transfer completed: 1999872 bytes received|2025-08-24 18:36:59 - INFO - Time taken: 0.00 seconds|2025-08-24 18:36:59 - INFO - Average speed: 20996.42 Mbps|2025-08-24 18:36:59 - INFO - Connection closed|2025-08-24 18:36:59 - INFO - Data transfer completed successfully|
30,5000000.0,4882,'127.0.0.1:5001',1756031821.845658,1756031821.8701344,0.024476289749145508,0,1,0,2025-08-24 18:37:01 - INFO - Client IP: 192.168.1.116; Client Port: 48005|2025-08-24 18:37:01 - INFO - Logging to file: log/192.168.1.116:48005.txt|2025-08-24 18:37:01 - INFO - Starting client: client=192.168.1.116:48005; server=127.0.0.1:5001; size=4882KB|2025-08-24 18:37:01 - INFO - Connecting from 192.168.1.116:48005 to server 127.0.0.1:5001...|2025-08-24 18:37:01 - INFO - Connected to server from 192.168.1.116:48005|2025-08-24 18:37:01 - INFO - Requested 4882KB of data|2025-08-24 18:37:01 - INFO - Received 4882.00KB (100.0%)|2025-08-24 18:37:01 - INFO - Transfer completed: 4999168 bytes received|2025-08-24 18:37:01 - INFO - Time taken: 0.00 seconds|2025-08-24 18:37:01 - INFO - Average speed: 27864.49 Mbps|2025-08-24 18:37:01 - INFO - Connection closed|2025-08-24 18:37:01 - INFO - Data transfer completed successfully|
31,30000.0,29,'127.0.0.1:5001',1756031824.9468584,1756031824.970812,0.023953676223754883,0,1,0,2025-08-24 18:37:04 - INFO - Client IP: 192.168.1.116; Client Port: 44795|2025-08-24 18:37:04 - INFO - Logging to file: log/192.168.1.116:44795.txt|2025-08-24 18:37:04 - INFO - Starting client: client=192.168.1.116:44795; server=127.0.0.1:5001; size=29KB|2025-08-24 18:37:04 - INFO - Connecting from 192.168.1.116:44795 to server 127.0.0.1:5001...|2025-08-24 18:37:04 - INFO - Connected to server from 192.168.1.116:44795|2025-08-24 18:37:04 - INFO - Requested 29KB of data|2025-08-24 18:37:04 - INFO - Received 29.00KB (100.0%)|2025-08-24 18:37:04 - INFO - Transfer completed: 29696 bytes received|2025-08-24 18:37:04 - INFO - Time taken: 0.00 seconds|2025-08-24 18:37:04 - INFO - Average speed: 1471.84 Mbps|2025-08-24 18:37:04 - INFO - Connection closed|2025-08-24 18:37:04 - INFO - Data transfer completed successfully|
32,50000.0,48,'127.0.0.1:5001',1756031825.3424776,1756031825.3661819,0.02370429039001465,0,1,0,2025-08-24 18:37:05 - INFO - Client IP: 192.168.1.116; Client Port: 36543|2025-08-24 18:37:05 - INFO - Logging to file: log/192.168.1.116:36543.txt|2025-08-24 18:37:05 - INFO - Starting client: client=192.168.1.116:36543; server=127.0.0.1:5001; size=48KB|2025-08-24 18:37:05 - INFO - Connecting from 192.168.1.116:36543 to server 127.0.0.1:5001...|2025-08-24 18:37:05 - INFO - Connected to server from 192.168.1.116:36543|2025-08-24 18:37:05 - INFO - Requested 48KB of data|2025-08-24 18:37:05 - INFO - Received 48.00KB (100.0%)|2025-08-24 18:37:05 - INFO - Transfer completed: 49152 bytes received|2025-08-24 18:37:05 - INFO - Time taken: 0.00 seconds|2025-08-24 18:37:05 - INFO - Average speed: 1631.32 Mbps|2025-08-24 18:37:05 - INFO - Connection closed|2025-08-24 18:37:05 - INFO - Data transfer completed successfully|
33,80000.0,78,'127.0.0.1:5001',1756031828.439582,1756031828.4636033,0.024021148681640625,0,1,0,2025-08-24 18:37:08 - INFO - Client IP: 192.168.1.116; Client Port: 34419|2025-08-24 18:37:08 - INFO - Logging to file: log/192.168.1.116:34419.txt|2025-08-24 18:37:08 - INFO - Starting client: client=192.168.1.116:34419; server=127.0.0.1:5001; size=78KB|2025-08-24 18:37:08 - INFO - Connecting from 192.168.1.116:34419 to server 127.0.0.1:5001...|2025-08-24 18:37:08 - INFO - Connected to server from 192.168.1.116:34419|2025-08-24 18:37:08 - INFO - Requested 78KB of data|2025-08-24 18:37:08 - INFO - Received 78.00KB (100.0%)|2025-08-24 18:37:08 - INFO - Transfer completed: 79872 bytes received|2025-08-24 18:37:08 - INFO - Time taken: 0.00 seconds|2025-08-24 18:37:08 - INFO - Average speed: 2715.36 Mbps|2025-08-24 18:37:08 - INFO - Connection closed|2025-08-24 18:37:08 - INFO - Data transfer completed successfully|
34,5000000.0,4882,'127.0.0.1:5001',1756031829.9705765,1756031830.0054686,0.03489208221435547,0,1,0,2025-08-24 18:37:10 - INFO - Client IP: 192.168.1.116; Client Port: 57685|2025-08-24 18:37:10 - INFO - Logging to file: log/192.168.1.116:57685.txt|2025-08-24 18:37:10 - INFO - Starting client: client=192.168.1.116:57685; server=127.0.0.1:5001; size=4882KB|2025-08-24 18:37:10 - INFO - Connecting from 192.168.1.116:57685 to server 127.0.0.1:5001...|2025-08-24 18:37:10 - INFO - Connected to server from 192.168.1.116:57685|2025-08-24 18:37:10 - INFO - Requested 4882KB of data|2025-08-24 18:37:10 - INFO - Received 4882.00KB (100.0%)|2025-08-24 18:37:10 - INFO - Transfer completed: 4999168 bytes received|2025-08-24 18:37:10 - INFO - Time taken: 0.00 seconds|2025-08-24 18:37:10 - INFO - Average speed: 28484.33 Mbps|2025-08-24 18:37:10 - INFO - Connection closed|2025-08-24 18:37:10 - INFO - Data transfer completed successfully|
35,10000000.0,9765,'127.0.0.1:5001',1756031830.1431055,1756031830.1702,0.027094602584838867,0,1,0,2025-08-24 18:37:10 - INFO - Client IP: 192.168.1.116; Client Port: 39617|2025-08-24 18:37:10 - INFO - Logging to file: log/192.168.1.116:39617.txt|2025-08-24 18:37:10 - INFO - Starting client: client=192.168.1.116:39617; server=127.0.0.1:5001; size=9765KB|2025-08-24 18:37:10 - INFO - Connecting from 192.168.1.116:39617 to server 127.0.0.1:5001...|2025-08-24 18:37:10 - INFO - Connected to server from 192.168.1.116:39617|2025-08-24 18:37:10 - INFO - Requested 9765KB of data|2025-08-24 18:37:10 - INFO - Received 64.00KB (0.7%)|2025-08-24 18:37:10 - INFO - Received 9765.00KB (100.0%)|2025-08-24 18:37:10 - INFO - Transfer completed: 9999360 bytes received|2025-08-24 18:37:10 - INFO - Time taken: 0.00 seconds|2025-08-24 18:37:10 - INFO - Average speed: 34708.06 Mbps|2025-08-24 18:37:10 - INFO - Connection closed|2025-08-24 18:37:10 - INFO - Data transfer completed successfully|
36,80000.0,78,'127.0.0.1:5001',1756031830.5831366,1756031830.6140988,0.030962228775024414,0,1,0,2025-08-24 18:37:10 - INFO - Client IP: 192.168.1.116; Client Port: 40089|2025-08-24 18:37:10 - INFO - Logging to file: log/192.168.1.116:40089.txt|2025-08-24 18:37:10 - INFO - Starting client: client=192.168.1.116:40089; server=127.0.0.1:5001; size=78KB|2025-08-24 18:37:10 - INFO - Connecting from 192.168.1.116:40089 to server 127.0.0.1:5001...|2025-08-24 18:37:10 - INFO - Connected to server from 192.168.1.116:40089|2025-08-24 18:37:10 - INFO - Requested 78KB of data|2025-08-24 18:37:10 - INFO - Received 78.00KB (100.0%)|2025-08-24 18:37:10 - INFO - Transfer completed: 79872 bytes received|2025-08-24 18:37:10 - INFO - Time taken: 0.00 seconds|2025-08-24 18:37:10 - INFO - Average speed: 3872.92 Mbps|2025-08-24 18:37:10 - INFO - Connection closed|2025-08-24 18:37:10 - INFO - Data transfer completed successfully|
37,50000.0,48,'127.0.0.1:5001',1756031830.5933793,1756031830.6165016,0.023122310638427734,0,1,0,2025-08-24 18:37:10 - INFO - Client IP: 192.168.1.116; Client Port: 59685|2025-08-24 18:37:10 - INFO - Logging to file: log/192.168.1.116:59685.txt|2025-08-24 18:37:10 - INFO - Starting client: client=192.168.1.116:59685; server=127.0.0.1:5001; size=48KB|2025-08-24 18:37:10 - INFO - Connecting from 192.168.1.116:59685 to server 127.0.0.1:5001...|2025-08-24 18:37:10 - INFO - Connected to server from 192.168.1.116:59685|2025-08-24 18:37:10 - INFO - Requested 48KB of data|2025-08-24 18:37:10 - INFO - Received 48.00KB (100.0%)|2025-08-24 18:37:10 - INFO - Transfer completed: 49152 bytes received|2025-08-24 18:37:10 - INFO - Time taken: 0.00 seconds|2025-08-24 18:37:10 - INFO - Average speed: 2514.13 Mbps|2025-08-24 18:37:10 - INFO - Connection closed|2025-08-24 18:37:10 - INFO - Data transfer completed successfully|
38,1000000.0,976,'127.0.0.1:5001',1756031832.5546892,1756031832.5791733,0.02448415756225586,0,1,0,2025-08-24 18:37:12 - INFO - Client IP: 192.168.1.116; Client Port: 37957|2025-08-24 18:37:12 - INFO - Logging to file: log/192.168.1.116:37957.txt|2025-08-24 18:37:12 - INFO - Starting client: client=192.168.1.116:37957; server=127.0.0.1:5001; size=976KB|2025-08-24 18:37:12 - INFO - Connecting from 192.168.1.116:37957 to server 127.0.0.1:5001...|2025-08-24 18:37:12 - INFO - Connected to server from 192.168.1.116:37957|2025-08-24 18:37:12 - INFO - Requested 976KB of data|2025-08-24 18:37:12 - INFO - Received 976.00KB (100.0%)|2025-08-24 18:37:12 - INFO - Transfer completed: 999424 bytes received|2025-08-24 18:37:12 - INFO - Time taken: 0.00 seconds|2025-08-24 18:37:12 - INFO - Average speed: 20907.17 Mbps|2025-08-24 18:37:12 - INFO - Connection closed|2025-08-24 18:37:12 - INFO - Data transfer completed successfully|
39,10000000.0,9765,'127.0.0.1:5001',1756031834.7388918,1756031834.7738483,0.03495645523071289,0,1,0,2025-08-24 18:37:14 - INFO - Client IP: 192.168.1.116; Client Port: 52147|2025-08-24 18:37:14 - INFO - Logging to file: log/192.168.1.116:52147.txt|2025-08-24 18:37:14 - INFO - Starting client: client=192.168.1.116:52147; server=127.0.0.1:5001; size=9765KB|2025-08-24 18:37:14 - INFO - Connecting from 192.168.1.116:52147 to server 127.0.0.1:5001...|2025-08-24 18:37:14 - INFO - Connected to server from 192.168.1.116:52147|2025-08-24 18:37:14 - INFO - Requested 9765KB of data|2025-08-24 18:37:14 - INFO - Received 9765.00KB (100.0%)|2025-08-24 18:37:14 - INFO - Transfer completed: 9999360 bytes received|2025-08-24 18:37:14 - INFO - Time taken: 0.00 seconds|2025-08-24 18:37:14 - INFO - Average speed: 28009.25 Mbps|2025-08-24 18:37:14 - INFO - Connection closed|2025-08-24 18:37:14 - INFO - Data transfer completed successfully|
40,5000000.0,4882,'127.0.0.1:5001',1756031836.8203146,1756031836.8529687,0.0326540470123291,0,1,0,2025-08-24 18:37:16 - INFO - Client IP: 192.168.1.116; Client Port: 43697|2025-08-24 18:37:16 - INFO - Logging to file: log/192.168.1.116:43697.txt|2025-08-24 18:37:16 - INFO - Starting client: client=192.168.1.116:43697; server=127.0.0.1:5001; size=4882KB|2025-08-24 18:37:16 - INFO - Connecting from 192.168.1.116:43697 to server 127.0.0.1:5001...|2025-08-24 18:37:16 - INFO - Connected to server from 192.168.1.116:43697|2025-08-24 18:37:16 - INFO - Requested 4882KB of data|2025-08-24 18:37:16 - INFO - Received 4882.00KB (100.0%)|2025-08-24 18:37:16 - INFO - Transfer completed: 4999168 bytes received|2025-08-24 18:37:16 - INFO - Time taken: 0.00 seconds|2025-08-24 18:37:16 - INFO - Average speed: 31673.76 Mbps|2025-08-24 18:37:16 - INFO - Connection closed|2025-08-24 18:37:16 - INFO - Data transfer completed successfully|
41,10000.0,9,'127.0.0.1:5001',1756031837.0357947,1756031837.062058,0.02626323699951172,0,1,0,2025-08-24 18:37:17 - INFO - Client IP: 192.168.1.116; Client Port: 52309|2025-08-24 18:37:17 - INFO - Logging to file: log/192.168.1.116:52309.txt|2025-08-24 18:37:17 - INFO - Starting client: client=192.168.1.116:52309; server=127.0.0.1:5001; size=9KB|2025-08-24 18:37:17 - INFO - Connecting from 192.168.1.116:52309 to server 127.0.0.1:5001...|2025-08-24 18:37:17 - INFO - Connected to server from 192.168.1.116:52309|2025-08-24 18:37:17 - INFO - Requested 9KB of data|2025-08-24 18:37:17 - INFO - Received 9.00KB (100.0%)|2025-08-24 18:37:17 - INFO - Transfer completed: 9216 bytes received|2025-08-24 18:37:17 - INFO - Time taken: 0.00 seconds|2025-08-24 18:37:17 - INFO - Average speed: 1051.83 Mbps|2025-08-24 18:37:17 - INFO - Connection closed|2025-08-24 18:37:17 - INFO - Data transfer completed successfully|
42,10000.0,9,'127.0.0.1:5001',1756031837.917945,1756031837.9518354,0.033890485763549805,0,1,0,2025-08-24 18:37:17 - INFO - Client IP: 192.168.1.116; Client Port: 51769|2025-08-24 18:37:17 - INFO - Logging to file: log/192.168.1.116:51769.txt|2025-08-24 18:37:17 - INFO - Starting client: client=192.168.1.116:51769; server=127.0.0.1:5001; size=9KB|2025-08-24 18:37:17 - INFO - Connecting from 192.168.1.116:51769 to server 127.0.0.1:5001...|2025-08-24 18:37:17 - INFO - Connected to server from 192.168.1.116:51769|2025-08-24 18:37:17 - INFO - Requested 9KB of data|2025-08-24 18:37:17 - INFO - Received 9.00KB (100.0%)|2025-08-24 18:37:17 - INFO - Transfer completed: 9216 bytes received|2025-08-24 18:37:17 - INFO - Time taken: 0.00 seconds|2025-08-24 18:37:17 - INFO - Average speed: 425.36 Mbps|2025-08-24 18:37:17 - INFO - Connection closed|2025-08-24 18:37:17 - INFO - Data transfer completed successfully|
43,10000.0,9,'127.0.0.1:5001',1756031838.2291825,1756031838.2606318,0.031449317932128906,0,1,0,2025-08-24 18:37:18 - INFO - Client IP: 192.168.1.116; Client Port: 57547|2025-08-24 18:37:18 - INFO - Logging to file: log/192.168.1.116:57547.txt|2025-08-24 18:37:18 - INFO - Starting client: client=192.168.1.116:57547; server=127.0.0.1:5001; size=9KB|2025-08-24 18:37:18 - INFO - Connecting from 192.168.1.116:57547 to server 127.0.0.1:5001...|2025-08-24 18:37:18 - INFO - Connected to server from 192.168.1.116:57547|2025-08-24 18:37:18 - INFO - Requested 9KB of data|2025-08-24 18:37:18 - INFO - Received 9.00KB (100.0%)|2025-08-24 18:37:18 - INFO - Transfer completed: 9216 bytes received|2025-08-24 18:37:18 - INFO - Time taken: 0.00 seconds|2025-08-24 18:37:18 - INFO - Average speed: 493.20 Mbps|2025-08-24 18:37:18 - INFO - Connection closed|2025-08-24 18:37:18 - INFO - Data transfer completed successfully|
44,1000000.0,976,'127.0.0.1:5001',1756031838.569966,1756031838.5952713,0.02530527114868164,0,1,0,2025-08-24 18:37:18 - INFO - Client IP: 192.168.1.116; Client Port: 41777|2025-08-24 18:37:18 - INFO - Logging to file: log/192.168.1.116:41777.txt|2025-08-24 18:37:18 - INFO - Starting client: client=192.168.1.116:41777; server=127.0.0.1:5001; size=976KB|2025-08-24 18:37:18 - INFO - Connecting from 192.168.1.116:41777 to server 127.0.0.1:5001...|2025-08-24 18:37:18 - INFO - Connected to server from 192.168.1.116:41777|2025-08-24 18:37:18 - INFO - Requested 976KB of data|2025-08-24 18:37:18 - INFO - Received 976.00KB (100.0%)|2025-08-24 18:37:18 - INFO - Transfer completed: 999424 bytes received|2025-08-24 18:37:18 - INFO - Time taken: 0.00 seconds|2025-08-24 18:37:18 - INFO - Average speed: 16593.32 Mbps|2025-08-24 18:37:18 - INFO - Connection closed|2025-08-24 18:37:18 - INFO - Data transfer completed successfully|
45,10000.0,9,'127.0.0.1:5001',1756031841.8908675,1756031841.9147897,0.023922204971313477,0,1,0,2025-08-24 18:37:21 - INFO - Client IP: 192.168.1.116; Client Port: 39139|2025-08-24 18:37:21 - INFO - Logging to file: log/192.168.1.116:39139.txt|2025-08-24 18:37:21 - INFO - Starting client: client=192.168.1.116:39139; server=127.0.0.1:5001; size=9KB|2025-08-24 18:37:21 - INFO - Connecting from 192.168.1.116:39139 to server 127.0.0.1:5001...|2025-08-24 18:37:21 - INFO - Connected to server from 192.168.1.116:39139|2025-08-24 18:37:21 - INFO - Requested 9KB of data|2025-08-24 18:37:21 - INFO - Received 9.00KB (100.0%)|2025-08-24 18:37:21 - INFO - Transfer completed: 9216 bytes received|2025-08-24 18:37:21 - INFO - Time taken: 0.00 seconds|2025-08-24 18:37:21 - INFO - Average speed: 348.24 Mbps|2025-08-24 18:37:21 - INFO - Connection closed|2025-08-24 18:37:21 - INFO - Data transfer completed successfully|
46,10000.0,9,'127.0.0.1:5001',1756031844.32314,1756031844.356788,0.033648014068603516,0,1,0,2025-08-24 18:37:24 - INFO - Client IP: 192.168.1.116; Client Port: 50163|2025-08-24 18:37:24 - INFO - Logging to file: log/192.168.1.116:50163.txt|2025-08-24 18:37:24 - INFO - Starting client: client=192.168.1.116:50163; server=127.0.0.1:5001; size=9KB|2025-08-24 18:37:24 - INFO - Connecting from 192.168.1.116:50163 to server 127.0.0.1:5001...|2025-08-24 18:37:24 - INFO - Connected to server from 192.168.1.116:50163|2025-08-24 18:37:24 - INFO - Requested 9KB of data|2025-08-24 18:37:24 - INFO - Received 9.00KB (100.0%)|2025-08-24 18:37:24 - INFO - Transfer completed: 9216 bytes received|2025-08-24 18:37:24 - INFO - Time taken: 0.00 seconds|2025-08-24 18:37:24 - INFO - Average speed: 332.16 Mbps|2025-08-24 18:37:24 - INFO - Connection closed|2025-08-24 18:37:24 - INFO - Data transfer completed successfully|
47,80000.0,78,'127.0.0.1:5001',1756031844.8592663,1756031844.8928883,0.033622026443481445,0,1,0,2025-08-24 18:37:24 - INFO - Client IP: 192.168.1.116; Client Port: 34821|2025-08-24 18:37:24 - INFO - Logging to file: log/192.168.1.116:34821.txt|2025-08-24 18:37:24 - INFO - Starting client: client=192.168.1.116:34821; server=127.0.0.1:5001; size=78KB|2025-08-24 18:37:24 - INFO - Connecting from 192.168.1.116:34821 to server 127.0.0.1:5001...|2025-08-24 18:37:24 - INFO - Connected to server from 192.168.1.116:34821|2025-08-24 18:37:24 - INFO - Requested 78KB of data|2025-08-24 18:37:24 - INFO - Received 78.00KB (100.0%)|2025-08-24 18:37:24 - INFO - Transfer completed: 79872 bytes received|2025-08-24 18:37:24 - INFO - Time taken: 0.00 seconds|2025-08-24 18:37:24 - INFO - Average speed: 2156.12 Mbps|2025-08-24 18:37:24 - INFO - Connection closed|2025-08-24 18:37:24 - INFO - Data transfer completed successfully|
48,10000.0,9,'127.0.0.1:5001',1756031845.4724395,1756031845.5056026,0.03316307067871094,0,1,0,2025-08-24 18:37:25 - INFO - Client IP: 192.168.1.116; Client Port: 49551|2025-08-24 18:37:25 - INFO - Logging to file: log/192.168.1.116:49551.txt|2025-08-24 18:37:25 - INFO - Starting client: client=192.168.1.116:49551; server=127.0.0.1:5001; size=9KB|2025-08-24 18:37:25 - INFO - Connecting from 192.168.1.116:49551 to server 127.0.0.1:5001...|2025-08-24 18:37:25 - INFO - Connected to server from 192.168.1.116:49551|2025-08-24 18:37:25 - INFO - Requested 9KB of data|2025-08-24 18:37:25 - INFO - Received 9.00KB (100.0%)|2025-08-24 18:37:25 - INFO - Transfer completed: 9216 bytes received|2025-08-24 18:37:25 - INFO - Time taken: 0.00 seconds|2025-08-24 18:37:25 - INFO - Average speed: 510.29 Mbps|2025-08-24 18:37:25 - INFO - Connection closed|2025-08-24 18:37:25 - INFO - Data transfer completed successfully|
